sample_id,total_ms,predicted,actual,correct
236,28.403,0,0,1
237,28.001,0,0,1
238,27.795,1,0,0
239,27.447,0,0,1
240,28.079,0,0,1
241,27.360,0,0,1
242,27.413,0,0,1
243,27.760,0,0,1
244,27.459,0,0,1
245,27.638,0,0,1
246,27.618,0,0,1
247,27.549,0,0,1
248,27.748,0,0,1
249,27.455,0,0,1
250,27.544,0,0,1
251,28.069,0,0,1
252,27.581,0,0,1
253,27.660,0,0,1
254,27.421,0,0,1
255,27.222,0,0,1
256,27.209,1,0,0
257,27.226,0,0,1
258,28.135,0,0,1
259,27.406,0,0,1
260,27.431,0,0,1
261,27.413,0,0,1
262,27.401,0,0,1
263,27.252,0,0,1
264,27.184,0,0,1
265,27.290,0,0,1
266,30.095,0,0,1
267,27.437,0,0,1
268,27.218,1,0,0
269,27.368,0,0,1
270,27.311,0,0,1
271,27.189,0,0,1
272,27.212,0,0,1
273,27.384,0,0,1
274,27.239,1,0,0
275,27.206,0,0,1
276,27.964,1,0,0
277,27.215,0,0,1
278,27.180,0,0,1
279,27.233,0,0,1
280,27.271,0,0,1
281,27.429,0,0,1
282,27.364,1,0,0
283,27.182,1,0,0
284,27.246,0,0,1
285,27.205,0,0,1
286,27.208,0,0,1
287,27.161,0,0,1
288,27.431,0,0,1
289,27.403,0,0,1
290,27.253,0,0,1
291,27.852,1,0,0
292,28.886,0,0,1
293,28.458,1,0,0
294,28.490,0,0,1
295,29.464,0,0,1
296,28.434,0,0,1
297,29.031,1,0,0
298,27.757,0,0,1
299,27.775,0,0,1
300,27.663,0,0,1
301,30.554,0,0,1
302,27.392,0,0,1
303,27.464,0,0,1
304,27.253,0,0,1
305,27.264,0,0,1
306,27.216,0,0,1
307,27.197,0,0,1
308,27.318,0,0,1
309,27.362,0,0,1
310,27.408,1,0,0
311,27.310,0,0,1
312,27.269,0,0,1
313,28.371,0,0,1
314,27.275,0,0,1
315,27.911,0,0,1
316,27.754,2,0,0
317,27.564,0,0,1
318,27.375,1,0,0
319,27.356,0,0,1
320,27.190,0,0,1
321,28.406,0,0,1
322,29.008,1,0,0
323,28.173,0,0,1
324,27.769,0,0,1
325,27.949,0,0,1
326,27.823,0,0,1
327,27.605,0,0,1
328,27.571,0,0,1
329,27.603,0,0,1
330,27.895,0,0,1
331,28.652,0,0,1
332,27.803,0,0,1
333,27.773,0,0,1
334,27.779,0,0,1
335,27.507,0,0,1
336,33.446,0,0,1
337,27.595,0,0,1
338,27.518,0,0,1
339,27.472,0,0,1
340,27.365,0,0,1
341,27.318,0,0,1
342,27.375,0,0,1
343,27.318,0,0,1
344,27.450,0,0,1
345,27.406,0,0,1
346,27.465,1,0,0
347,27.365,0,0,1
348,28.154,0,0,1
349,27.246,0,0,1
350,27.325,0,0,1
351,27.316,0,0,1
352,27.306,0,0,1
353,27.573,0,0,1
354,27.281,0,0,1
355,27.289,0,0,1
356,27.623,0,0,1
357,27.647,0,0,1
358,27.632,0,0,1
359,27.357,0,0,1
360,27.435,0,0,1
361,27.389,0,0,1
362,27.261,0,0,1
363,27.247,0,0,1
364,27.301,0,0,1
365,27.227,0,0,1
366,27.288,1,0,0
367,28.484,0,0,1
368,27.574,0,0,1
369,27.450,0,0,1
370,27.364,0,0,1
371,27.358,0,0,1
372,27.401,1,0,0
373,27.372,0,0,1
374,27.679,0,0,1
375,27.583,0,0,1
376,31.735,1,0,0
377,27.395,0,0,1
378,27.334,1,0,0
379,27.405,0,0,1
380,27.391,0,0,1
381,27.414,0,0,1
382,27.582,0,0,1
383,27.667,0,0,1
384,27.358,0,0,1
385,28.292,0,0,1
386,27.231,0,0,1
387,27.298,0,0,1
388,27.282,0,0,1
389,27.521,0,0,1
390,27.429,0,0,1
391,27.300,1,0,0
392,27.530,0,0,1
393,27.627,0,0,1
394,27.595,0,0,1
395,27.458,0,0,1
396,27.416,0,0,1
397,27.521,0,0,1
398,27.326,0,0,1
399,27.240,0,0,1
400,27.250,0,0,1
401,27.460,0,0,1
402,27.418,0,0,1
403,28.322,0,0,1
404,27.596,0,0,1
405,28.350,0,0,1
406,28.611,0,0,1
407,28.556,0,0,1
408,28.474,0,0,1
409,28.847,0,0,1
410,28.034,0,0,1
411,27.674,0,0,1
412,28.323,0,0,1
413,27.869,0,0,1
414,27.491,0,0,1
415,28.086,0,0,1
416,42.231,0,0,1
417,27.780,0,0,1
418,27.606,0,0,1
419,28.581,0,0,1
420,29.137,0,0,1
421,28.919,0,0,1
422,27.641,0,0,1
423,27.722,0,0,1
424,28.150,0,0,1
425,29.604,0,0,1
426,27.959,0,0,1
427,27.733,0,0,1
428,27.669,0,0,1
429,27.304,0,0,1
430,27.481,0,0,1
431,27.830,0,0,1
432,27.620,0,0,1
433,27.564,0,0,1
434,27.233,0,0,1
435,27.300,0,0,1
436,27.316,0,0,1
437,27.220,0,0,1
438,28.188,0,0,1
439,27.456,0,0,1
440,27.497,0,0,1
441,27.407,0,0,1
442,27.241,0,0,1
443,27.233,0,0,1
444,27.341,0,0,1
445,27.368,0,0,1
446,27.411,0,0,1
447,27.362,0,0,1
448,27.391,0,0,1
449,27.424,0,0,1
450,27.244,0,0,1
451,27.250,0,0,1
452,27.274,0,0,1
453,27.276,0,0,1
454,27.355,0,0,1
455,27.361,0,0,1
456,27.992,0,0,1
457,27.315,0,0,1
458,27.221,0,0,1
459,27.346,0,0,1
460,27.523,0,0,1
461,27.559,0,0,1
462,27.564,0,0,1
463,27.483,0,0,1
464,30.346,0,0,1
465,27.248,0,0,1
466,27.286,0,0,1
467,27.211,0,0,1
468,27.421,0,0,1
469,27.462,0,0,1
470,27.295,0,0,1
471,27.329,0,0,1
472,27.319,0,0,1
473,27.265,0,0,1
474,27.420,0,0,1
475,33.281,0,0,1
476,32.451,0,0,1
477,32.452,0,0,1
478,32.397,0,0,1
479,32.387,0,0,1
480,32.425,0,0,1
481,32.478,0,0,1
482,32.466,0,0,1
483,32.468,0,0,1
484,32.470,0,0,1
485,32.457,0,0,1
486,32.476,0,0,1
487,32.476,0,0,1
488,32.462,0,0,1
489,32.466,0,0,1
490,30.379,0,0,1
491,28.889,1,0,0
492,28.567,1,0,0
493,28.323,0,0,1
494,27.759,0,0,1
495,28.337,0,0,1
496,28.264,0,0,1
497,31.194,0,0,1
498,27.554,0,0,1
499,28.273,0,0,1
500,28.329,0,0,1
501,27.885,0,0,1
502,27.737,0,0,1
503,27.650,1,0,0
504,27.872,0,0,1
505,28.047,0,0,1
506,27.755,0,0,1
507,27.893,0,0,1
508,28.852,0,0,1
509,27.492,0,0,1
510,27.654,0,0,1
511,27.358,0,0,1
512,27.236,0,0,1
513,27.245,0,0,1
514,27.344,0,0,1
515,27.444,0,0,1
516,27.453,0,0,1
517,27.544,0,0,1
518,27.271,0,0,1
519,27.259,1,0,0
520,27.230,0,0,1
521,27.345,0,0,1
522,27.576,0,0,1
523,27.627,0,0,1
524,27.619,0,0,1
525,27.462,0,0,1
526,28.159,0,0,1
527,27.248,0,0,1
528,27.342,0,0,1
529,27.369,0,0,1
530,27.429,0,0,1
531,27.438,0,0,1
532,33.307,0,0,1
533,27.248,0,0,1
534,27.466,1,0,0
535,27.530,0,0,1
536,27.514,0,0,1
537,27.582,0,0,1
538,27.497,1,0,0
539,27.481,0,0,1
540,27.373,0,0,1
541,27.260,0,0,1
542,27.270,1,0,0
543,27.247,1,0,0
544,28.312,0,0,1
545,27.850,0,0,1
546,28.108,0,0,1
547,27.668,0,0,1
548,27.594,0,0,1
549,27.323,0,0,1
550,27.854,0,0,1
551,27.658,0,0,1
552,27.615,0,0,1
553,27.589,0,0,1
554,27.570,0,0,1
555,27.436,0,0,1
556,27.338,0,0,1
557,27.302,0,0,1
558,27.232,0,0,1
559,27.432,0,0,1
560,27.435,0,0,1
561,27.290,0,0,1
562,28.222,0,0,1
563,27.296,0,0,1
564,27.262,0,0,1
565,27.366,1,0,0
566,27.382,0,0,1
567,27.436,0,0,1
568,27.398,0,0,1
569,27.292,0,0,1
570,27.314,0,0,1
571,27.276,0,0,1
572,36.532,0,0,1
573,27.393,0,0,1
574,27.406,0,0,1
575,27.646,0,0,1
576,27.452,0,0,1
577,27.776,0,0,1
578,29.117,0,0,1
579,28.231,0,0,1
580,28.464,0,0,1
581,27.934,0,0,1
582,27.983,0,0,1
583,27.632,1,0,0
584,27.308,0,0,1
585,27.662,0,0,1
586,27.546,0,0,1
587,27.542,0,0,1
588,27.925,0,0,1
589,27.665,0,0,1
590,27.663,0,0,1
591,27.693,0,0,1
592,27.730,0,0,1
593,27.818,0,0,1
594,27.564,0,0,1
595,27.656,0,0,1
596,27.594,0,0,1
597,27.345,0,0,1
598,28.239,0,0,1
599,27.290,0,0,1
600,27.330,1,0,0
601,27.326,0,0,1
602,27.423,0,0,1
603,27.433,1,0,0
604,27.362,0,0,1
605,27.260,1,0,0
606,27.292,0,0,1
607,27.289,0,0,1
608,27.593,0,0,1
609,27.603,0,0,1
610,27.626,0,0,1
611,27.482,0,0,1
612,27.203,0,0,1
613,27.265,0,0,1
614,27.264,0,0,1
615,27.249,0,0,1
616,33.479,0,0,1
617,27.434,0,0,1
618,27.457,0,0,1
619,27.261,0,0,1
620,27.288,0,0,1
621,27.286,0,0,1
622,27.337,0,0,1
623,27.258,0,0,1
624,27.436,0,0,1
625,27.455,0,0,1
626,27.407,0,0,1
627,27.448,1,0,0
628,27.260,0,0,1
629,27.311,0,0,1
630,27.258,0,0,1
631,27.366,0,0,1
632,27.450,0,0,1
633,27.470,0,0,1
634,28.165,1,0,0
635,27.268,0,0,1
636,27.322,0,0,1
637,27.320,0,0,1
638,27.322,0,0,1
639,27.448,0,0,1
640,27.468,0,0,1
641,27.316,0,0,1
642,27.262,0,0,1
643,27.289,0,0,1
644,27.340,0,0,1
645,27.270,1,0,0
646,27.469,0,0,1
647,27.399,0,0,1
648,27.354,0,0,1
649,27.289,0,0,1
650,27.295,0,0,1
651,27.311,0,0,1
652,28.098,0,0,1
653,27.421,0,0,1
654,27.429,0,0,1
655,27.485,0,0,1
656,32.138,0,0,1
657,27.208,0,0,1
658,27.248,0,0,1
659,27.203,0,0,1
660,27.373,0,0,1
661,27.425,0,0,1
662,27.395,0,0,1
663,27.198,0,0,1
664,27.363,0,0,1
665,29.103,0,0,1
666,28.705,0,0,1
667,28.620,0,0,1
668,28.581,0,0,1
669,28.751,1,0,0
670,28.665,0,0,1
671,27.796,0,0,1
672,28.785,0,0,1
673,28.890,0,0,1
674,28.650,0,0,1
675,28.819,0,0,1
676,28.600,0,0,1
677,29.832,0,0,1
678,30.124,0,0,1
679,29.414,0,0,1
680,28.988,0,0,1
681,28.182,0,0,1
682,28.343,0,0,1
683,27.859,0,0,1
684,27.857,1,0,0
685,27.707,0,0,1
686,27.716,0,0,1
687,27.390,1,0,0
688,28.479,0,0,1
689,27.485,0,0,1
690,27.597,0,0,1
691,27.306,0,0,1
692,27.312,0,0,1
693,27.327,0,0,1
694,27.355,0,0,1
695,33.915,0,0,1
696,27.556,0,0,1
697,27.491,0,0,1
698,27.426,0,0,1
699,27.321,0,0,1
700,27.323,0,0,1
701,27.402,0,0,1
702,27.343,0,0,1
703,27.630,1,0,0
704,27.498,0,0,1
705,27.440,0,0,1
706,28.245,0,0,1
707,27.281,0,0,1
708,27.291,0,0,1
709,27.271,0,0,1
710,27.493,0,0,1
711,27.431,1,0,0
712,27.449,0,0,1
713,27.413,0,0,1
714,27.397,1,0,0
715,27.406,0,0,1
716,27.265,0,0,1
717,27.269,0,0,1
718,27.555,0,0,1
719,27.489,0,0,1
720,27.253,0,0,1
721,27.239,0,0,1
722,27.241,0,0,1
723,27.319,0,0,1
724,28.258,0,0,1
725,27.540,0,0,1
726,27.621,0,0,1
727,27.449,0,0,1
728,27.356,0,0,1
729,27.396,0,0,1
730,27.397,1,0,0
731,27.591,0,0,1
732,27.610,0,0,1
733,27.601,0,0,1
734,27.592,0,0,1
735,30.718,1,0,0
736,27.426,0,0,1
737,27.391,0,0,1
738,27.362,0,0,1
739,27.519,0,0,1
740,27.524,1,0,0
741,27.487,0,0,1
742,28.295,0,0,1
743,27.449,0,0,1
744,27.349,0,0,1
745,27.468,0,0,1
746,27.418,0,0,1
747,27.554,0,0,1
748,27.613,0,0,1
749,27.671,0,0,1
750,27.556,0,0,1
751,27.492,1,0,0
752,27.509,0,0,1
753,27.382,0,0,1
754,27.894,0,0,1
755,28.687,0,0,1
756,28.784,0,0,1
757,28.551,0,0,1
758,28.760,0,0,1
759,28.446,0,0,1
760,31.885,0,0,1
761,32.481,0,0,1
762,32.499,0,0,1
763,32.488,0,0,1
764,32.306,0,0,1
765,32.502,0,0,1
766,32.553,0,0,1
767,32.553,0,0,1
768,32.443,0,0,1
769,36.619,1,0,0
770,32.466,0,0,1
771,32.343,0,0,1
772,32.467,0,0,1
773,32.377,0,0,1
774,32.394,0,0,1
775,31.126,0,0,1
776,27.447,0,0,1
777,27.370,0,0,1
778,27.316,0,0,1
779,27.356,0,0,1
780,27.475,0,0,1
781,27.482,0,0,1
782,27.334,0,0,1
783,27.319,0,0,1
784,27.413,0,0,1
785,27.489,0,0,1
786,27.758,0,0,1
787,27.788,1,0,0
788,27.582,0,0,1
789,27.404,0,0,1
790,27.425,0,0,1
791,27.314,0,0,1
792,27.313,0,0,1
793,28.192,0,0,1
794,27.384,0,0,1
795,27.563,0,0,1
796,27.584,0,0,1
797,27.359,0,0,1
798,27.365,0,0,1
799,27.765,0,0,1
800,28.634,0,0,1
801,28.872,0,0,1
802,28.660,0,0,1
803,28.355,0,0,1
804,28.572,0,0,1
805,28.998,0,0,1
806,27.648,0,0,1
807,33.142,0,0,1
808,27.737,0,0,1
809,27.766,0,0,1
810,27.585,1,0,0
811,28.214,1,0,0
812,27.251,0,0,1
813,27.321,0,0,1
814,27.461,0,0,1
815,27.424,0,0,1
816,27.716,1,0,0
817,27.543,0,0,1
818,27.506,0,0,1
819,27.348,1,0,0
820,27.352,0,0,1
821,27.394,0,0,1
822,27.332,0,0,1
823,27.479,0,0,1
824,27.511,0,0,1
825,27.376,0,0,1
826,27.323,0,0,1
827,27.374,0,0,1
828,27.360,0,0,1
829,28.220,0,0,1
830,27.474,0,0,1
831,27.376,0,0,1
832,27.467,0,0,1
833,27.268,0,0,1
834,27.291,1,0,0
835,27.326,0,0,1
836,27.446,0,0,1
837,27.560,0,0,1
838,27.470,0,0,1
839,27.320,0,0,1
840,27.425,0,0,1
841,27.307,1,0,0
842,27.280,0,0,1
843,27.457,0,0,1
844,28.534,0,0,1
845,29.086,0,0,1
846,28.653,0,0,1
847,32.961,0,0,1
848,28.296,2,0,0
849,28.489,1,0,0
850,28.405,0,0,1
851,27.869,1,0,0
852,27.675,0,0,1
853,27.716,0,0,1
854,28.409,0,0,1
855,27.932,0,0,1
856,27.554,0,0,1
857,27.525,0,0,1
858,27.370,0,0,1
859,27.750,0,0,1
860,27.716,1,0,0
861,27.743,0,0,1
862,27.575,0,0,1
863,27.583,0,0,1
864,27.367,0,0,1
865,28.470,0,0,1
866,27.510,0,0,1
867,27.479,0,0,1
868,27.421,0,0,1
869,27.284,0,0,1
870,27.379,1,0,0
871,27.480,0,0,1
872,27.429,0,0,1
873,27.649,0,0,1
874,27.636,0,0,1
875,27.435,0,0,1
876,27.494,0,0,1
877,27.295,0,0,1
878,27.320,0,0,1
879,27.566,0,0,1
880,27.526,1,0,0
881,27.757,0,0,1
882,38.858,0,0,1
883,28.297,0,0,1
884,27.283,0,0,1
885,27.293,0,0,1
886,27.374,0,0,1
887,27.391,0,0,1
888,27.489,0,0,1
889,27.500,0,0,1
890,27.468,1,0,0
891,27.485,1,0,0
892,27.579,0,0,1
893,27.489,0,0,1
894,27.517,0,0,1
895,27.530,0,0,1
896,27.557,0,0,1
897,27.525,1,0,0
898,27.307,0,0,1
899,27.459,1,0,0
900,27.336,0,0,1
901,28.232,0,0,1
902,27.446,1,0,0
903,27.434,0,0,1
904,27.367,0,0,1
905,27.347,0,0,1
906,27.261,0,0,1
907,27.397,0,0,1
908,27.475,0,0,1
909,27.744,0,0,1
910,27.544,0,0,1
911,27.434,1,0,0
912,27.341,0,0,1
913,27.294,0,0,1
914,27.305,0,0,1
915,27.368,0,0,1
916,27.310,0,0,1
917,27.467,0,0,1
918,27.523,0,0,1
919,28.245,0,0,1
920,27.586,0,0,1
921,27.324,1,0,0
922,27.353,0,0,1
923,27.322,1,0,0
924,27.510,0,0,1
925,27.486,0,0,1
926,33.481,1,0,0
927,28.515,0,0,1
928,28.149,0,0,1
929,28.539,0,0,1
930,29.675,0,0,1
931,29.470,0,0,1
932,29.178,0,0,1
933,29.140,0,0,1
934,28.197,0,0,1
935,28.633,0,0,1
936,28.531,0,0,1
937,29.084,0,0,1
938,27.881,0,0,1
939,27.962,0,0,1
940,27.518,0,0,1
941,27.464,0,0,1
942,27.661,0,0,1
943,27.694,0,0,1
944,27.965,0,0,1
945,27.588,0,0,1
946,27.559,0,0,1
947,27.866,1,0,0
948,27.901,0,0,1
949,27.652,0,0,1
950,28.336,0,0,1
951,28.413,0,0,1
952,28.484,0,0,1
953,28.827,1,0,0
954,29.244,0,0,1
955,28.310,0,0,1
956,28.296,0,0,1
957,28.300,0,0,1
958,28.418,0,0,1
959,28.387,0,0,1
960,29.077,0,0,1
961,29.179,0,0,1
962,28.384,0,0,1
963,28.347,0,0,1
964,28.472,0,0,1
965,34.785,1,0,0
966,28.620,0,0,1
967,28.550,0,0,1
968,28.666,1,0,0
969,28.529,0,0,1
970,28.326,1,0,0
971,28.327,0,0,1
972,29.409,0,0,1
973,28.553,0,0,1
974,28.615,0,0,1
975,28.134,0,0,1
976,27.330,0,0,1
977,27.304,0,0,1
978,28.161,0,0,1
979,27.561,0,0,1
980,27.565,0,0,1
981,27.451,0,0,1
982,27.459,0,0,1
983,27.397,0,0,1
984,27.363,0,0,1
985,27.356,1,0,0
986,27.304,0,0,1
987,27.367,0,0,1
988,27.508,1,0,0
989,27.489,0,0,1
990,32.132,0,0,1
991,32.462,1,0,0
992,32.465,0,0,1
993,32.464,0,0,1
994,32.471,0,0,1
995,32.459,0,0,1
996,32.493,0,0,1
997,32.467,0,0,1
998,32.514,0,0,1
999,32.454,0,0,1
1000,32.469,0,0,1
1001,32.464,0,0,1
1002,36.884,0,0,1
1003,32.463,0,0,1
1004,32.464,0,0,1
1005,30.686,0,0,1
1006,27.502,0,0,1
1007,27.636,1,0,0
1008,27.775,0,0,1
1009,27.310,0,0,1
1010,27.290,0,0,1
1011,27.297,0,0,1
1012,27.490,1,0,0
1013,27.295,0,0,1
1014,27.564,0,0,1
1015,27.428,0,0,1
1016,27.298,0,0,1
1017,28.813,0,0,1
1018,28.384,0,0,1
1019,28.441,0,0,1
1020,28.737,0,0,1
1021,29.493,0,0,1
1022,29.006,0,0,1
1023,29.243,0,0,1
1024,28.886,0,0,1
1025,29.465,1,0,0
1026,28.701,0,0,1
1027,28.586,0,0,1
1028,28.638,0,0,1
1029,29.097,0,0,1
1030,28.789,0,0,1
1031,28.702,0,0,1
1032,28.693,0,0,1
1033,28.608,0,0,1
1034,28.660,0,0,1
1035,28.568,0,0,1
1036,28.594,0,0,1
1037,28.397,1,0,0
1038,28.299,0,0,1
1039,28.892,0,0,1
1040,33.987,0,0,1
1041,29.764,0,0,1
1042,29.672,1,0,0
1043,29.687,0,0,1
1044,29.507,0,0,1
1045,29.994,0,0,1
1046,29.651,0,0,1
1047,29.734,0,0,1
1048,29.376,0,0,1
1049,29.718,0,0,1
1050,30.131,0,0,1
1051,30.079,0,0,1
1052,30.106,0,0,1
1053,30.150,0,0,1
1054,29.649,0,0,1
1055,29.435,0,0,1
1056,29.620,0,0,1
1057,32.020,0,0,1
1058,32.556,0,0,1
1059,32.529,0,0,1
1060,32.501,0,0,1
1061,32.534,0,0,1
1062,32.563,0,0,1
1063,32.522,0,0,1
1064,32.518,0,0,1
1065,32.489,0,0,1
1066,32.471,1,0,0
1067,32.490,0,0,1
1068,32.434,0,0,1
1069,32.547,0,0,1
1070,32.579,0,0,1
1071,32.522,0,0,1
1072,32.839,0,0,1
1073,27.321,0,0,1
1074,27.535,0,0,1
1075,27.608,0,0,1
1076,27.434,1,0,0
1077,27.268,0,0,1
1078,27.302,1,0,0
1079,27.353,0,0,1
1080,27.278,0,0,1
1081,27.560,0,0,1
1082,27.430,0,0,1
1083,27.626,0,0,1
1084,27.367,0,0,1
1085,27.324,1,0,0
1086,27.351,0,0,1
1087,27.520,0,0,1
1088,27.597,0,0,1
1089,27.799,0,0,1
1090,27.979,0,0,1
1091,27.448,0,0,1
1092,27.426,0,0,1
1093,27.481,0,0,1
1094,27.444,0,0,1
1095,27.424,0,0,1
1096,27.609,0,0,1
1097,27.483,0,0,1
1098,28.975,0,0,1
1099,28.653,0,0,1
1100,28.556,0,0,1
1101,28.724,0,0,1
1102,29.387,0,0,1
1103,30.053,0,0,1
1104,30.033,1,0,0
1105,29.356,0,0,1
1106,45.258,0,0,1
1107,30.031,0,0,1
1108,28.732,0,0,1
1109,28.637,0,0,1
1110,29.360,0,0,1
1111,29.322,0,0,1
1112,28.765,0,0,1
1113,28.599,0,0,1
1114,28.548,0,0,1
1115,28.282,0,0,1
1116,28.379,0,0,1
1117,28.182,0,0,1
1118,28.153,0,0,1
1119,28.123,0,0,1
1120,28.150,1,0,0
1121,28.182,0,0,1
1122,28.122,0,0,1
1123,28.312,0,0,1
1124,28.478,0,0,1
1125,29.074,0,0,1
1126,28.480,0,0,1
1127,28.378,0,0,1
1128,28.193,0,0,1
1129,28.249,0,0,1
1130,28.383,0,0,1
1131,28.370,0,0,1
1132,28.282,0,0,1
1133,28.169,0,0,1
1134,28.274,0,0,1
1135,28.388,0,0,1
1136,28.569,0,0,1
1137,28.356,0,0,1
1138,28.161,0,0,1
1139,28.242,0,0,1
1140,28.138,0,0,1
1141,27.534,0,0,1
1142,27.305,0,0,1
1143,28.224,0,0,1
1144,27.475,0,0,1
1145,27.638,0,0,1
1146,27.350,0,0,1
1147,27.412,0,0,1
1148,27.302,0,0,1
1149,27.258,1,0,0
