sample_id,total_ms,predicted,actual,correct
207,3.498,7,0,0
208,3.486,0,0,1
209,3.520,0,0,1
210,3.453,2,0,0
211,3.522,4,0,0
212,3.466,0,0,1
213,3.493,0,0,1
214,3.518,0,0,1
215,3.498,0,0,1
216,3.506,4,0,0
217,3.486,0,0,1
218,3.533,0,0,1
219,3.566,0,0,1
220,3.504,0,0,1
221,3.494,0,0,1
222,3.520,0,0,1
223,4.012,0,0,1
224,3.500,0,0,1
225,3.459,0,0,1
226,3.513,0,0,1
227,3.463,6,0,0
228,3.510,0,0,1
229,3.457,0,0,1
230,3.491,4,0,0
231,3.471,0,0,1
232,3.506,4,0,0
233,3.508,0,0,1
234,3.523,0,0,1
235,3.466,0,0,1
236,3.485,0,0,1
237,3.474,0,0,1
238,3.578,0,0,1
239,4.149,2,0,0
240,3.478,0,0,1
241,3.492,0,0,1
242,3.487,2,0,0
243,3.472,0,0,1
244,3.473,0,0,1
245,3.508,0,0,1
246,3.489,0,0,1
247,3.514,0,0,1
248,3.480,4,0,0
249,3.483,9,0,0
250,3.517,0,0,1
251,3.513,0,0,1
252,3.592,4,0,0
253,3.501,0,0,1
254,3.583,0,0,1
255,3.483,0,0,1
256,3.585,0,0,1
257,3.503,5,0,0
258,3.530,0,0,1
259,3.528,6,0,0
260,3.485,0,0,1
261,3.543,6,0,0
262,3.512,4,0,0
263,3.607,4,0,0
264,3.491,0,0,1
265,3.516,0,0,1
266,3.524,0,0,1
267,3.498,0,0,1
268,3.548,0,0,1
269,3.425,4,0,0
270,3.544,0,0,1
271,3.454,0,0,1
272,3.530,0,0,1
273,3.605,0,0,1
274,3.632,4,0,0
275,3.500,0,0,1
276,3.516,4,0,0
277,3.501,6,0,0
278,3.496,4,0,0
279,3.573,0,0,1
280,3.548,0,0,1
281,3.555,0,0,1
282,3.546,0,0,1
283,3.550,0,0,1
284,3.525,6,0,0
285,3.486,0,0,1
286,3.483,0,0,1
287,3.509,0,0,1
288,3.528,0,0,1
289,3.459,4,0,0
290,3.547,0,0,1
291,3.528,0,0,1
292,3.621,0,0,1
293,3.584,0,0,1
294,3.531,0,0,1
295,3.469,0,0,1
296,3.549,6,0,0
297,3.514,0,0,1
298,3.525,7,0,0
299,3.555,0,0,1
300,3.502,0,0,1
301,3.606,4,0,0
302,3.469,0,0,1
303,3.611,4,0,0
304,3.504,0,0,1
305,3.560,0,0,1
306,3.476,4,0,0
307,3.576,0,0,1
308,3.477,0,0,1
309,3.563,4,0,0
310,3.524,0,0,1
311,3.540,0,0,1
312,3.454,6,0,0
313,3.571,4,0,0
314,3.621,0,0,1
315,3.624,0,0,1
316,3.535,0,0,1
317,3.507,4,0,0
318,3.544,0,0,1
319,3.526,3,0,0
320,3.594,0,0,1
321,3.481,0,0,1
322,3.551,4,0,0
323,3.467,8,0,0
324,3.548,4,0,0
325,3.458,0,0,1
326,3.548,0,0,1
327,3.510,4,0,0
328,3.567,4,0,0
329,3.519,0,0,1
330,3.542,5,0,0
331,3.509,0,0,1
332,3.574,4,0,0
333,3.553,6,0,0
334,3.556,9,0,0
335,3.527,0,0,1
336,3.543,6,0,0
337,3.510,0,0,1
338,3.497,0,0,1
339,3.552,0,0,1
340,3.562,0,0,1
341,3.546,0,0,1
342,3.508,4,0,0
343,3.553,0,0,1
344,3.509,0,0,1
345,3.513,0,0,1
346,3.528,0,0,1
347,3.576,0,0,1
348,3.591,0,0,1
349,3.543,0,0,1
350,3.591,0,0,1
351,3.525,0,0,1
352,3.540,0,0,1
353,3.594,0,0,1
354,3.546,0,0,1
355,3.504,0,0,1
356,3.558,0,0,1
357,3.556,6,0,0
358,3.535,6,0,0
359,3.564,0,0,1
360,3.551,0,0,1
361,3.557,0,0,1
362,3.617,4,0,0
363,3.553,0,0,1
364,4.197,2,0,0
365,3.963,4,0,0
366,3.969,3,0,0
367,3.973,0,0,1
368,3.971,4,0,0
369,3.974,0,0,1
370,3.984,4,0,0
371,3.972,4,0,0
372,3.970,6,0,0
373,3.974,0,0,1
374,3.976,0,0,1
375,3.982,0,0,1
376,3.971,0,0,1
377,3.980,5,0,0
378,3.973,7,0,0
379,3.973,4,0,0
380,3.972,2,0,0
381,3.971,2,0,0
382,3.977,0,0,1
383,3.975,6,0,0
384,3.980,0,0,1
385,3.977,0,0,1
386,3.974,0,0,1
387,3.981,2,0,0
388,3.974,9,0,0
389,3.978,0,0,1
390,3.962,4,0,0
391,3.974,4,0,0
392,3.972,4,0,0
393,3.964,0,0,1
394,3.972,4,0,0
395,3.970,0,0,1
396,3.970,0,0,1
397,3.968,4,0,0
398,3.973,0,0,1
399,3.968,5,0,0
400,3.967,0,0,1
401,3.966,0,0,1
402,3.970,0,0,1
403,3.971,0,0,1
404,3.973,1,0,0
405,3.968,4,0,0
406,3.968,0,0,1
407,3.975,4,0,0
408,3.974,0,0,1
409,3.973,6,0,0
410,3.971,0,0,1
411,3.970,0,0,1
412,3.969,0,0,1
413,3.968,0,0,1
414,3.971,0,0,1
415,3.968,4,0,0
416,3.969,4,0,0
417,3.973,6,0,0
418,3.968,0,0,1
419,3.968,0,0,1
420,3.973,0,0,1
421,3.977,0,0,1
422,3.978,2,0,0
423,3.973,0,0,1
424,3.974,0,0,1
425,3.979,3,0,0
426,3.977,4,0,0
427,3.976,4,0,0
428,3.979,0,0,1
429,3.971,0,0,1
430,3.983,0,0,1
431,3.974,0,0,1
432,3.981,0,0,1
433,3.976,0,0,1
434,3.970,0,0,1
435,3.979,3,0,0
436,3.968,0,0,1
437,3.974,0,0,1
438,3.973,0,0,1
439,3.969,0,0,1
440,3.971,0,0,1
441,3.973,4,0,0
442,3.975,0,0,1
443,3.973,0,0,1
444,3.970,0,0,1
445,3.981,0,0,1
446,3.973,0,0,1
447,3.979,0,0,1
448,3.976,0,0,1
449,3.973,4,0,0
450,3.974,6,0,0
451,3.972,0,0,1
452,3.968,0,0,1
453,3.976,0,0,1
454,3.972,3,0,0
455,3.975,0,0,1
456,3.974,7,0,0
457,3.971,0,0,1
458,3.975,4,0,0
459,3.967,0,0,1
460,3.968,0,0,1
461,3.970,3,0,0
462,3.973,0,0,1
463,3.974,2,0,0
464,3.974,0,0,1
465,3.972,0,0,1
466,3.980,3,0,0
467,3.980,0,0,1
468,3.987,0,0,1
469,3.977,0,0,1
470,3.978,0,0,1
471,3.980,5,0,0
472,3.981,0,0,1
473,3.981,5,0,0
474,3.977,8,0,0
475,3.974,0,0,1
476,3.979,0,0,1
477,3.977,0,0,1
478,3.976,0,0,1
479,3.972,0,0,1
480,3.982,6,0,0
481,3.977,0,0,1
482,3.977,4,0,0
483,3.979,0,0,1
484,3.975,0,0,1
485,3.986,0,0,1
486,3.991,0,0,1
487,3.980,0,0,1
488,3.977,0,0,1
489,3.977,0,0,1
490,4.060,0,0,1
491,3.331,0,0,1
492,3.367,0,0,1
493,3.331,0,0,1
494,3.344,0,0,1
495,3.373,0,0,1
496,3.332,4,0,0
497,3.339,0,0,1
498,3.371,0,0,1
499,3.329,1,0,0
500,3.340,0,0,1
501,3.370,0,0,1
502,3.357,0,0,1
503,3.390,0,0,1
504,3.440,0,0,1
505,3.331,0,0,1
506,3.370,0,0,1
507,3.401,0,0,1
508,3.369,0,0,1
509,3.343,0,0,1
510,3.374,0,0,1
511,3.332,4,0,0
512,3.339,0,0,1
513,3.407,0,0,1
514,3.367,0,0,1
515,3.337,4,0,0
516,3.370,4,0,0
517,3.331,0,0,1
518,3.337,0,0,1
519,3.372,0,0,1
520,3.338,4,0,0
521,3.339,0,0,1
522,3.371,0,0,1
523,3.337,0,0,1
524,3.331,4,0,0
525,3.371,0,0,1
526,3.336,0,0,1
527,3.340,0,0,1
528,3.368,0,0,1
529,3.339,0,0,1
530,3.333,0,0,1
531,3.370,4,0,0
532,3.334,4,0,0
533,3.350,0,0,1
534,3.400,0,0,1
535,3.330,0,0,1
536,3.334,0,0,1
537,3.374,0,0,1
538,3.337,0,0,1
539,3.336,0,0,1
540,3.376,0,0,1
541,3.336,0,0,1
542,3.331,0,0,1
543,3.369,0,0,1
544,3.336,7,0,0
545,3.365,0,0,1
546,3.400,0,0,1
547,3.335,0,0,1
548,3.342,0,0,1
549,3.394,0,0,1
550,3.333,4,0,0
551,3.339,6,0,0
552,3.370,2,0,0
553,3.338,0,0,1
554,3.339,0,0,1
555,3.364,0,0,1
556,3.340,0,0,1
557,3.335,0,0,1
558,3.378,0,0,1
559,3.332,0,0,1
560,3.340,0,0,1
561,3.366,4,0,0
562,3.375,0,0,1
563,3.390,0,0,1
564,3.417,0,0,1
565,3.365,4,0,0
566,3.366,5,0,0
567,3.366,0,0,1
568,3.370,0,0,1
569,3.368,0,0,1
570,3.407,0,0,1
571,3.368,6,0,0
572,3.370,0,0,1
573,3.392,6,0,0
574,3.342,6,0,0
575,3.367,0,0,1
576,3.402,0,0,1
577,3.393,0,0,1
578,3.402,0,0,1
579,3.404,0,0,1
580,3.329,3,0,0
581,3.341,0,0,1
582,3.375,0,0,1
583,3.339,0,0,1
584,3.340,0,0,1
585,3.494,0,0,1
586,3.445,9,0,0
587,3.385,0,0,1
588,3.366,0,0,1
589,3.336,0,0,1
590,3.433,0,0,1
591,3.483,0,0,1
592,3.448,0,0,1
593,3.498,0,0,1
594,3.482,4,0,0
595,3.367,0,0,1
596,3.345,7,0,0
597,3.373,0,0,1
598,3.337,4,0,0
599,3.344,4,0,0
600,3.372,4,0,0
601,3.345,4,0,0
602,3.438,0,0,1
603,3.487,0,0,1
604,3.465,0,0,1
605,3.457,4,0,0
606,3.486,0,0,1
607,3.363,0,0,1
608,3.339,4,0,0
609,3.406,0,0,1
610,3.339,0,0,1
611,3.349,0,0,1
612,3.400,0,0,1
613,3.451,9,0,0
614,3.445,0,0,1
615,3.482,0,0,1
616,3.440,0,0,1
617,3.449,0,0,1
618,3.366,0,0,1
619,3.336,0,0,1
620,3.330,4,0,0
621,3.407,0,0,1
622,3.448,0,0,1
623,3.522,6,0,0
624,3.543,0,0,1
625,3.478,6,0,0
626,3.478,0,0,1
627,3.439,0,0,1
628,3.337,4,0,0
629,3.366,0,0,1
630,3.394,0,0,1
631,3.378,0,0,1
632,3.483,0,0,1
633,3.508,4,0,0
634,3.461,4,0,0
635,3.505,0,0,1
636,3.535,0,0,1
637,3.871,0,0,1
638,3.394,0,0,1
639,3.362,8,0,0
640,3.366,0,0,1
641,3.395,4,0,0
642,3.414,0,0,1
643,3.436,6,0,0
644,3.481,0,0,1
645,3.442,0,0,1
646,3.481,0,0,1
647,3.485,0,0,1
648,3.363,0,0,1
649,3.345,4,0,0
650,3.382,0,0,1
651,3.364,0,0,1
652,3.403,0,0,1
653,3.397,0,0,1
654,3.423,0,0,1
655,3.444,0,0,1
656,3.474,4,0,0
657,3.444,0,0,1
658,3.445,4,0,0
659,3.437,0,0,1
660,3.333,4,0,0
661,3.340,0,0,1
662,3.437,4,0,0
663,3.443,3,0,0
664,3.875,0,0,1
665,3.462,6,0,0
666,3.431,0,0,1
667,3.696,4,0,0
668,3.469,0,0,1
669,3.414,6,0,0
670,3.473,0,0,1
671,3.573,0,0,1
672,3.427,0,0,1
673,3.479,4,0,0
674,3.660,0,0,1
675,3.677,4,0,0
676,3.652,0,0,1
677,3.567,4,0,0
678,3.570,4,0,0
679,3.617,4,0,0
680,3.587,0,0,1
681,3.549,0,0,1
682,3.580,0,0,1
683,3.562,6,0,0
684,3.566,6,0,0
685,3.579,0,0,1
686,3.562,0,0,1
687,3.566,4,0,0
688,3.604,0,0,1
689,3.563,0,0,1
690,3.560,0,0,1
691,3.546,0,0,1
692,3.566,4,0,0
693,3.604,0,0,1
694,3.601,0,0,1
695,3.567,4,0,0
696,3.568,0,0,1
697,3.571,0,0,1
698,3.566,0,0,1
699,3.605,4,0,0
700,3.532,0,0,1
701,3.567,0,0,1
702,3.591,7,0,0
703,4.525,6,0,0
704,4.428,4,0,0
705,4.229,0,0,1
706,3.335,0,0,1
707,3.431,0,0,1
708,3.532,0,0,1
709,3.656,0,0,1
710,3.581,0,0,1
711,3.558,0,0,1
712,3.458,0,0,1
713,3.412,6,0,0
714,3.397,0,0,1
715,3.444,0,0,1
716,3.437,2,0,0
717,3.424,2,0,0
718,3.467,0,0,1
719,3.426,0,0,1
720,3.393,0,0,1
721,3.406,0,0,1
722,3.397,2,0,0
723,3.403,4,0,0
724,3.401,0,0,1
725,3.385,0,0,1
726,3.385,6,0,0
727,3.395,4,0,0
728,3.366,0,0,1
729,3.409,4,0,0
730,3.409,0,0,1
731,3.376,0,0,1
732,3.376,0,0,1
733,3.409,4,0,0
734,3.365,6,0,0
735,3.402,0,0,1
736,3.430,4,0,0
737,3.439,0,0,1
738,3.416,0,0,1
739,3.415,0,0,1
740,3.404,0,0,1
741,3.388,6,0,0
742,3.469,8,0,0
743,3.402,6,0,0
744,3.406,4,0,0
745,3.420,0,0,1
746,3.410,4,0,0
747,3.390,0,0,1
748,3.401,4,0,0
749,3.401,2,0,0
750,3.365,0,0,1
751,3.403,0,0,1
752,3.379,0,0,1
753,3.374,0,0,1
754,3.413,0,0,1
755,3.382,0,0,1
756,3.373,0,0,1
757,3.415,0,0,1
758,3.365,0,0,1
759,3.356,4,0,0
760,3.357,4,0,0
761,3.332,0,0,1
762,3.415,0,0,1
763,3.399,0,0,1
764,3.398,0,0,1
765,3.374,0,0,1
766,3.399,7,0,0
767,3.422,0,0,1
768,3.394,4,0,0
769,3.398,4,0,0
770,3.344,0,0,1
771,3.350,0,0,1
772,3.412,0,0,1
773,3.381,0,0,1
774,3.330,0,0,1
775,3.360,0,0,1
776,3.335,2,0,0
777,3.341,0,0,1
778,3.370,0,0,1
779,3.337,0,0,1
780,3.330,0,0,1
781,3.888,9,0,0
782,3.363,4,0,0
783,3.373,4,0,0
784,3.406,0,0,1
785,3.380,0,0,1
786,3.375,0,0,1
787,3.390,4,0,0
788,3.375,6,0,0
789,3.405,4,0,0
790,3.412,0,0,1
791,3.378,0,0,1
792,3.379,0,0,1
793,3.400,3,0,0
794,3.414,0,0,1
795,3.392,0,0,1
796,3.463,0,0,1
797,3.409,0,0,1
798,3.421,3,0,0
799,3.542,4,0,0
800,3.533,0,0,1
801,3.514,0,0,1
802,3.588,6,0,0
803,3.562,0,0,1
804,3.520,0,0,1
805,3.501,0,0,1
806,3.433,9,0,0
807,3.433,0,0,1
808,3.432,4,0,0
809,3.423,0,0,1
810,3.420,0,0,1
811,3.455,4,0,0
812,3.426,0,0,1
813,3.424,4,0,0
814,3.450,4,0,0
815,3.337,0,0,1
816,3.354,0,0,1
817,3.372,2,0,0
818,3.354,0,0,1
819,3.366,4,0,0
820,3.394,4,0,0
821,3.322,0,0,1
822,3.320,4,0,0
823,3.355,9,0,0
824,3.322,5,0,0
825,3.344,4,0,0
826,3.383,0,0,1
827,3.324,6,0,0
828,3.324,0,0,1
829,3.353,2,0,0
830,3.321,4,0,0
831,3.326,0,0,1
832,3.392,0,0,1
833,3.322,0,0,1
834,3.320,4,0,0
835,3.359,6,0,0
836,3.326,0,0,1
837,3.328,0,0,1
838,3.357,0,0,1
839,3.322,6,0,0
840,3.355,0,0,1
841,3.473,0,0,1
842,3.524,4,0,0
843,3.496,4,0,0
844,3.480,6,0,0
845,3.560,0,0,1
846,3.679,6,0,0
847,3.542,0,0,1
848,3.428,0,0,1
849,3.496,0,0,1
850,3.632,0,0,1
851,3.478,0,0,1
852,3.530,5,0,0
853,3.488,0,0,1
854,3.505,4,0,0
855,3.623,6,0,0
856,3.323,0,0,1
857,3.399,0,0,1
858,3.417,0,0,1
859,3.374,0,0,1
860,3.400,0,0,1
861,3.429,2,0,0
862,3.388,0,0,1
863,3.319,0,0,1
864,3.413,0,0,1
865,3.385,2,0,0
866,3.383,0,0,1
867,3.404,0,0,1
868,3.376,4,0,0
869,3.323,0,0,1
870,3.411,1,0,0
871,3.375,4,0,0
872,3.386,4,0,0
873,3.417,0,0,1
874,3.403,6,0,0
875,3.526,4,0,0
876,3.354,0,0,1
877,3.469,4,0,0
878,3.400,0,0,1
879,3.431,0,0,1
880,3.396,0,0,1
881,3.385,0,0,1
882,3.470,0,0,1
883,3.444,0,0,1
884,3.629,0,0,1
885,3.551,0,0,1
886,3.549,0,0,1
887,3.555,0,0,1
888,3.555,9,0,0
889,3.590,0,0,1
890,3.552,2,0,0
891,3.604,0,0,1
892,3.555,0,0,1
893,3.546,0,0,1
894,3.557,0,0,1
895,3.549,7,0,0
896,3.555,2,0,0
897,3.556,0,0,1
898,3.553,0,0,1
899,3.555,7,0,0
900,3.593,0,0,1
901,3.434,0,0,1
902,3.436,0,0,1
903,3.436,0,0,1
904,3.438,0,0,1
905,3.506,7,0,0
906,3.435,0,0,1
907,3.436,0,0,1
908,3.439,0,0,1
909,3.547,0,0,1
910,3.476,7,0,0
911,3.438,6,0,0
912,3.467,0,0,1
913,3.575,0,0,1
914,3.563,4,0,0
915,3.514,0,0,1
916,3.445,0,0,1
917,3.488,0,0,1
918,3.465,6,0,0
919,3.466,0,0,1
920,3.533,4,0,0
921,3.481,0,0,1
922,3.467,0,0,1
923,3.466,0,0,1
924,3.465,4,0,0
925,3.464,0,0,1
926,4.030,0,0,1
927,3.597,0,0,1
928,3.466,4,0,0
929,3.470,4,0,0
930,3.466,0,0,1
931,3.466,4,0,0
932,3.518,0,0,1
933,3.429,0,0,1
934,3.464,2,0,0
935,3.500,0,0,1
936,3.521,0,0,1
937,3.489,0,0,1
938,3.529,7,0,0
939,3.487,0,0,1
940,3.457,4,0,0
941,3.487,0,0,1
942,3.487,4,0,0
943,3.487,3,0,0
944,3.514,4,0,0
945,3.487,0,0,1
946,3.500,0,0,1
947,3.469,4,0,0
948,3.429,0,0,1
949,3.453,5,0,0
950,3.548,0,0,1
951,3.467,0,0,1
952,3.468,0,0,1
953,3.470,5,0,0
954,3.447,0,0,1
955,3.447,4,0,0
956,3.410,0,0,1
957,3.443,0,0,1
958,3.444,4,0,0
959,3.541,4,0,0
960,3.563,0,0,1
961,3.567,9,0,0
962,3.563,6,0,0
963,3.565,4,0,0
964,3.571,0,0,1
965,3.410,0,0,1
966,3.412,9,0,0
967,3.414,4,0,0
968,3.414,0,0,1
969,3.414,0,0,1
970,3.458,0,0,1
971,3.414,4,0,0
972,3.409,0,0,1
973,3.446,6,0,0
974,3.414,4,0,0
975,3.415,6,0,0
976,3.413,4,0,0
977,3.413,4,0,0
978,3.435,0,0,1
979,3.532,0,0,1
980,3.532,6,0,0
981,3.530,4,0,0
982,3.481,4,0,0
983,3.447,0,0,1
984,3.447,0,0,1
985,3.446,0,0,1
986,3.526,4,0,0
987,3.465,0,0,1
988,3.444,4,0,0
989,3.521,0,0,1
990,3.446,4,0,0
991,3.448,0,0,1
992,3.446,4,0,0
993,3.427,5,0,0
994,3.427,4,0,0
995,3.445,0,0,1
996,3.412,0,0,1
997,3.414,0,0,1
998,3.414,4,0,0
999,3.456,0,0,1
1000,3.412,0,0,1
1001,3.409,0,0,1
1002,3.413,6,0,0
1003,3.517,0,0,1
1004,3.416,0,0,1
1005,3.498,6,0,0
1006,3.414,4,0,0
1007,3.412,0,0,1
1008,3.409,0,0,1
1009,3.445,2,0,0
1010,3.414,0,0,1
1011,3.414,5,0,0
1012,3.414,4,0,0
1013,3.412,0,0,1
1014,3.413,4,0,0
1015,3.410,4,0,0
1016,3.412,6,0,0
1017,3.537,0,0,1
1018,3.563,6,0,0
1019,3.584,0,0,1
1020,3.598,2,0,0
1021,3.467,4,0,0
1022,3.429,5,0,0
1023,3.483,6,0,0
1024,3.466,4,0,0
1025,3.548,0,0,1
1026,3.593,4,0,0
1027,3.468,5,0,0
1028,3.481,0,0,1
1029,3.501,0,0,1
1030,3.424,0,0,1
1031,3.451,6,0,0
1032,3.502,0,0,1
1033,3.468,0,0,1
1034,3.468,0,0,1
1035,3.500,0,0,1
1036,3.468,0,0,1
1037,3.469,0,0,1
1038,3.443,3,0,0
1039,3.465,0,0,1
1040,3.472,7,0,0
1041,3.518,0,0,1
1042,3.469,4,0,0
1043,3.468,0,0,1
1044,3.502,0,0,1
1045,3.431,0,0,1
1046,3.445,0,0,1
1047,3.487,6,0,0
1048,3.467,0,0,1
1049,3.487,0,0,1
1050,3.427,4,0,0
1051,3.414,0,0,1
1052,3.447,0,0,1
1053,3.409,0,0,1
1054,3.412,4,0,0
1055,3.446,0,0,1
1056,3.414,4,0,0
1057,3.471,9,0,0
1058,3.461,6,0,0
1059,3.533,0,0,1
1060,3.525,4,0,0
1061,3.532,0,0,1
1062,3.531,0,0,1
1063,3.563,6,0,0
1064,3.514,0,0,1
1065,3.414,0,0,1
1066,3.416,4,0,0
1067,3.449,0,0,1
1068,3.408,0,0,1
1069,3.416,4,0,0
1070,3.897,4,0,0
1071,3.463,6,0,0
1072,3.437,2,0,0
1073,3.436,0,0,1
1074,3.433,0,0,1
1075,3.432,0,0,1
1076,3.428,0,0,1
1077,3.434,4,0,0
1078,3.432,0,0,1
1079,3.437,0,0,1
1080,3.439,4,0,0
1081,3.434,4,0,0
1082,3.433,4,0,0
1083,3.430,0,0,1
1084,3.435,0,0,1
1085,3.467,0,0,1
1086,3.481,0,0,1
1087,3.470,0,0,1
1088,3.465,0,0,1
1089,3.551,0,0,1
1090,3.550,4,0,0
1091,3.544,0,0,1
1092,3.550,4,0,0
1093,3.597,6,0,0
1094,3.555,0,0,1
1095,3.556,0,0,1
1096,3.558,4,0,0
1097,3.553,6,0,0
1098,3.555,0,0,1
1099,3.550,0,0,1
1100,3.548,0,0,1
1101,3.555,0,0,1
1102,3.551,4,0,0
1103,3.557,0,0,1
1104,3.559,3,0,0
1105,3.560,0,0,1
1106,3.555,0,0,1
1107,3.560,0,0,1
1108,3.554,0,0,1
1109,3.548,0,0,1
1110,3.554,0,0,1
1111,3.558,4,0,0
1112,3.586,4,0,0
1113,3.555,4,0,0
1114,3.554,0,0,1
1115,3.599,0,0,1
1116,3.553,0,0,1
1117,3.549,0,0,1
1118,3.548,0,0,1
1119,3.549,8,0,0
1120,3.549,0,0,1
1121,3.552,4,0,0
1122,3.584,0,0,1
1123,3.554,0,0,1
1124,3.554,0,0,1
1125,3.638,0,0,1
1126,3.584,0,0,1
1127,3.547,2,0,0
1128,3.583,0,0,1
1129,3.582,6,0,0
1130,3.591,0,0,1
1131,3.584,0,0,1
1132,3.586,0,0,1
1133,3.587,0,0,1
1134,3.585,0,0,1
1135,3.586,0,0,1
1136,3.575,4,0,0
1137,3.571,2,0,0
1138,3.591,0,0,1
1139,3.585,0,0,1
1140,3.586,4,0,0
1141,8.136,9,0,0
1142,3.601,0,0,1
1143,3.587,0,0,1
1144,3.553,4,0,0
1145,3.536,6,0,0
1146,3.495,0,0,1
1147,3.478,6,0,0
1148,3.463,4,0,0
1149,3.464,9,0,0
